imdbID,Title,Year,Rating10,Review,FirstWatched,LastWatched,Tags,SafeForParents,ForKids
tt0382932,Ratatouille,2007,,,,,,True,True
tt0910970,WALL·E,2008,,,,,,True,True
tt1049413,Up,2009,,,,,,True,True
tt0435761,Toy Story 3,2010,,,,,,True,True
tt1216475,Cars 2,2011,,,,,,True,True
tt1217209,Brave,2012,,,,,,True,True
tt1453405,Monsters University,2013,,,,,,True,True
tt2096673,Inside Out,2015,,,,,,True,True
tt1979388,The Good Dinosaur,2015,,,,,['Vi no Cinema'],True,True
tt2277860,Finding Dory,2016,,,,,,True,True
tt3606752,Cars 3,2017,,,,,,True,True
tt2380307,Coco,2017,,,,,,True,True
tt3606756,Incredibles 2,2018,,,,,,True,True
tt1979376,Toy Story 4,2019,,,,,['Vi no Cinema'],True,True
tt7146812,Onward,2020,,,,,,True,True
tt2948372,Soul,2020,,É o divertidamente da alma.,2020,2020,,True,True
tt12801262,Luca,2021,,,,,,True,True
tt8097030,Turning Red,2022,,,,,,True,True
tt10298810,Lightyear,2022,,,,,,True,True
tt15789038,Elemental,2023,,,,,,True,True
tt22022452,Inside Out 2,2024,8.0,"É muito bom, talvez até melhor que o original.

A Disney tem que parar de ficar fazendo continuações e me doeu ir no cinema incentivar esse comportamento, mas aqui eles acertaram muito. Inclusive tem a melhor representação de uma crise de ansiedade que eu já vi (a última tinha sido em gato de botas 2).",2024,2024,['Vi no Cinema'],True,True
tt0371746,Iron Man,2008,,,,,['Marvel'],True,True
tt0800080,The Incredible Hulk,2008,,,,,['Marvel'],False,False
tt1228705,Iron Man 2,2010,,,,,['Marvel'],True,True
tt0800369,Thor,2011,,,,,['Marvel'],True,True
tt0458339,Captain America: The First Avenger,2011,,,,,['Marvel'],True,True
tt0848228,The Avengers,2012,9.0,,,,['Marvel'],True,True
tt1300854,Iron Man 3,2013,,,,,['Marvel'],True,True
tt1981115,Thor: The Dark World,2013,,,,,['Marvel'],True,True
tt1843866,Captain America: The Winter Soldier,2014,,,,,['Marvel'],True,True
tt2015381,Guardians of the Galaxy,2014,,,,,['Marvel'],True,True
tt2395427,Avengers: Age of Ultron,2015,,,,,['Marvel'],True,True
tt0478970,Ant-Man,2015,,,,,['Marvel'],True,True
tt3498820,Captain America: Civil War,2016,,,,,['Marvel'],True,True
tt1211837,Doctor Strange,2016,,,,,['Marvel'],True,True
tt3896198,Guardians of the Galaxy Vol. 2,2017,,,,,['Marvel'],True,True
tt2250912,Spider-Man: Homecoming,2017,,,,,['Marvel'],True,True
tt3501632,Thor: Ragnarok,2017,,,,,['Marvel'],True,True
tt1825683,Black Panther,2018,,,,,['Marvel'],True,True
tt4154756,Avengers: Infinity War,2018,9.2,,,,"['Marvel', 'Vi no Cinema']",True,True
tt5095030,Ant-Man and the Wasp,2018,,,,,['Marvel'],True,True
tt4154664,Captain Marvel,2019,,,,,['Marvel'],True,True
tt4154796,Avengers: Endgame,2019,10.0,"Vão me crucificar por essa nota 10? Óbvio. Sempre tem aquele crítico chato que vai vomitar um “ah, mas tem um furo” ou “ah, mas tem um erro naquela cena”. Eu até concordo que **Vingadores: Guerra Infinita (2018)** pode ser mais “redondinho” tecnicamente, mas Endgame? Endgame é sentimento puro.

Nenhum outro filme me proporcionou tanto impacto emocional quanto esse. Nenhum outro filme chegou (ou vai chegar) perto do espetáculo que foi esse aqui. Foram mais de 10 anos de construção para esse momento. É o ápice do cinema, é êxtase puro, é a tão esperada catarse com o fechamento épico que todos estavam esperando. Nota 10 com todo o merecimento do mundo.",,,"['Marvel', 'Vi no Cinema']",True,True
tt6320628,Spider-Man: Far From Home,2019,,,,,['Marvel'],True,True
tt3480822,Black Widow,2021,,,,,['Marvel'],True,True
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,,,,,"['Marvel', 'Vi no Cinema']",True,True
tt9032400,Eternals,2021,,,,,['Marvel'],True,True
tt10872600,Spider-Man: No Way Home,2021,,,,,['Marvel'],True,True
tt9419884,Doctor Strange in the Multiverse of Madness,2022,,,,,"['Marvel', 'Vi no Cinema']",True,True
tt10648342,Thor: Love and Thunder,2022,,,,,['Marvel'],True,True
tt9114286,Black Panther: Wakanda Forever,2022,,,,,['Marvel'],True,True
tt10954600,Ant-Man and the Wasp: Quantumania,2023,,,,,['Marvel'],True,True
tt6791350,Guardians of the Galaxy Vol. 3,2023,,,,,['Marvel'],True,True
tt10676048,The Marvels,2023,,,,,['Marvel'],True,True
tt6263850,Deadpool & Wolverine,2024,,,,,['Marvel'],False,False
tt31193180,Sinners,2025,8.0,"Ação e critica social. Filmaço. O início eu achei um pouco lento, infelizmente tinha visto um spoiler sobre o que o filme realmente é, aí prejudicou um pouco a experiência, mas não tanto assim porque ainda gostei bastante.

A cena musical, se você viu o filme sabe qual é, é tão boa que vale a pena eu destacar aqui como um dos pontos altos do filme. O final do filme também é muito bom, mas o pós-créditos achei meio desnecessário, não precisava.

Uma coisa engraçada é que eu passei o filme todo pensando se os irmãos são interpretados pelo mesmo ator. São atores diferentes? É o mesmo duplicado? Fiquei o filme inteiro tentando identificar até pesquisar o elenco.",2025-06-22,2025-06-22,,False,False
tt0356150,EuroTrip,2004,6.9,"É aquele humor pastelão que a gente sente falta. É basicamente americano zoando europeu, mas é muito engraçado. Eu só não reclamaria se tivesse menos cenas de nudez.",2024,2024,,False,False
tt0095705,The Naked Gun: From the Files of Police Squad!,1988,7.0,"Eu não sei se eu tava muito cansado quando eu assisti ou simplesmente não tava na vibe, mas não consegui rir muito além de sorrisos tímidos nesse filme. Ainda assim, dá pra perceber que ele é cheio de piadas boas, rápidas e bem construídas. Quase toda cena traz alguma sacada criativa.

Talvez o problema seja eu, ou talvez o tempo passou e esse tipo de humor, que funcionou tão bem para gerações anteriores, já não tem o mesmo impacto para públicos modernos.",2025-06-24,2025-06-24,,False,False
tt0102510,The Naked Gun 2½: The Smell of Fear,1991,7.0,"Os filmes dessa trilogia, na verdade, são bem similares em qualidade.",2025-06-26,2025-06-26,,False,False
tt0110622,Naked Gun 33 1/3: The Final Insult,1994,7.0,"Segue a mesma linha dos outros filmes da trilogia. Mas aqui consigo trazer de grande destaque a cena inicial, quem pensou naquilo que coisa genial que situação absurda.",2025-06-28,2025-06-28,,False,False
tt5950044,Superman,2025,7.4,"Eu não considero o trabalho do Zack Snyder ruim. Mas esse filme trouxe de volta o super-homem de verdade: Aquele cara que é realmente bom, que vc quer ser amigo dele, que é um exemplo de bondade e altruísmo.

Foi simplesmente revigorante ver esse filme, tanto pelo David Corenswet ser extremamente carismático, quanto pelo tom do filme que é leve e divertido.",2025-08-05,2025-08-05,,True,True
tt26743210,How to Train Your Dragon,2025,7.5,"Finalmente um filme que mostra que é, sim, possível fazer um live action bom. Se o filme original já é uma obra-prima, pra que inventar moda? Fizeram um filme bastante fiel à animação, bom CGI e atores parecidos (a maioria).

Espero que tenha continuação.",2025-08-08,2025-08-08,,True,True
tt0795421,Mamma Mia!,2008,8.0,"É lindo, é divertido, é romântico, é musical!

Que vontade que dá de ir para Grécia, que lugar maravilhoso. É um filme imperdível para quem é fã do grupo ABBA. E me surpreendeu, pois é um musical em que as cenas de música fluem muito bem, soam naturais. Além de claro, das músicas serem ótimas.

Ele passa uma sensação meio sessão da tarde tbm, mas de uma forma boa. Recomendo.",2024,2024,,True,False
tt6911608,Mamma Mia! Here We Go Again,2018,6.0,"Infelizmente, esse aqui não é tão bom. Primeiro que acabaram as músicas, então tiveram que repetir umas ou trazer outras menos conhecidas. Segundo que o filme simplesmente não tem historia. Fica intercalando entre repetir o que a gente já sabia do filme anterior e uma história extremamente sem graça cujo o grande problema foi “choveu”.

Acho que ele tentou ser um poderoso chefão 2, mas acabou virando o filme do Han Solo. Quando vc conta a história de uma pessoa assim fica parecendo que a vida toda dela durou uma semana, tira um pouco da magia. Mas ainda assim, é divertido rever os personagens.",2024,2024,,True,False
tt0811080,Speed Racer,2008,7.0,"CGI, ninjas e um macaco (não necessariamente nessa ordem). Eu estou falando de Speed Racer (2008)!

Eu não sei quem teve coragem de colocar dinheiro nesse filme, pq eu não teria. Mas de algum modo deu certo. Tem seus defeitos, tipo, eu achei que o filme demorou pra pegar o tranco e convenhamos que é bem brega. Mas pô, que filme massa véi!

E eu finalmente conheci a história do carrinho de Hot Wheels que eu tinha quando criança!",2024,2024,,True,True
tt1645170,The Dictator,2012,6.2,Tem umas piadas muito boas e junto com aquelas críticas sociais bem características do Sacha Baron. Se vc gostou de Borat vc vai gostar desse aqui tbm.,2024,2024,,False,False
tt0196229,Zoolander,2001,7.1,**Zoolander (2001)** é aquele filme de comédia besteirol pra assistir desligando o cérebro. Ele encerra bem a história e me fez pensar que não precisava de continuação.,2024,2024,,False,False
tt1608290,Zoolander 2,2016,7.1,**Zoolander 2 (2016)** teve que fazer um monte de maluquice no roteiro pra fazer encaixar uma continuação. Mas mesmo assim valeu a pena. O filme é tão engraçado quanto o primeiro e ainda faz uma espécie de paródia de O Código Da Vinci que eu achei hilario.,2024,2024,,False,False
tt0942385,Tropic Thunder,2008,7.5,"Seguindo com os filmes do Ben Stiller, Trovão Tropical (2008) é uma doidera que funciona.

O filme começa passando trailer de outros filmes de dentro do universo do próprio filme e aí coisas vão acontecendo que só depois que a gente entende realmente qual a premissa do filme. Que é muito criativa.

E o filme zoa um monte de coisa, tem umas piadas bem engraçadas. Aprovado.",2024,2024,,False,False
tt9914192,No Gogó do Paulinho,2020,6.8,"Um tempo atrás eu estava conversando no ônibus e alguém me falou que **Forrest Gump - O Contador de Histórias (1994)** tinha uma versão brasileira.

Mas como assim? Forrest Gump é um dos melhores filmes de todos os tempos. Refazer ele pro Brasil seria uma tarefa praticamente impossível. Que ator substituiria o Tom Hanks? Que eventos históricos poderiam substituir a Guerra do Vietnã?

Pois bem, senhoras e senhores. Esse filme é nada mais nada menos aquele que teve zero votos na enquete que eu fiz de qual o próximo filme que eu iria assistir. Eu estou falando de **No Gogó do Paulinho (2020)**. É claro que o contador de histórias tinha que ser o dono do bordão “Quem não tem dinheiro conta história”.

Pois bem, o filme é bom? Não. Mas eu ri, e acho que isso que importa. Mas nossa, o filme é tão tosco. Tem um monte de piada que vc fica: “eles não vão fazer…” mas eles fazem! E o pior de tudo é que o filme é canon, é a história de origem do Paulinho Gogó que a gente vê na praça é nossa.",2024,2024,,False,False
tt17526714,The Substance,2024,7.5,"**A Substância (2024)** é terror, é gore, é critica social. E deu certo porque o filme entretém pra caramba.

Inclusive, a Demi Moore é uma das principais cotadas para o Oscar de melhor atriz, tanto por esse filme quanto por ser uma maneira da academia homenagear ela por todos esses anos sem ter ganhado nenhum Oscar. Entretanto, esse filme não tem muita cara de Oscar. Vamos ver o que vai acontecer.

Edit: Ela perdeu pra Mikey Madison, de **Anora (2024)**.",2025,2025,,False,False
tt13622970,Moana 2,2024,4.0,"Ela não tem música marcante, ela não tem vilão que preste, ela não tem personagens sendo desenvolvidos, mas por algum motivo ela tem o povo pq bateu mais de 1 bilhão de bilheteria.

Esse filme era pra ser uma série, mas aí decidiram fazer um filme. E não ficou bom não. E ainda termina com gancho pra mais uma continuação que ninguém pediu. É que pra mim tirou bastante da magia da coisa, sabe? O primeiro filme tinha muito mais alma.

Mas sei lá, pelo menos é engraçadinho",2025,2025,,True,True
tt13186482,Mufasa: The Lion King,2024,3.0,"É ruim. Os caras estão fazendo um prequel do REI LEÃO, existe um peso muito grande aqui. O mínimo que eu espero é um roteiro extremamente bem feito e que não se atreva a mexer na obra-prima que é o filme original. Eu até ignorei todos os defeitos do fato de ser um live action e todos os problemas que o live action anterior teve, mas mesmo assim pouco desse filme de salva.

O roteiro todo flui de maneira não natural, motivações bem ruins tbm pra poder terminar o filme com a situação que o Rei Leão começa. E inventaram um monte de coisa bem ruim:

Agora o Mufasa tem o “super poder” de identificar as coisas pelo cheiro a distâncias absurdamente grandes.

Mostra toda uma motivação do Scar que simplesmente não precisava. Não quero que ninguém fique com pena dele, ele é literalmente um fascista. Já é o suficiente saber que ele é o irmão mais novo, portanto ressentido que nunca será Rei.

Basicamente, o Scar é o filho do rei, legítimo do trono. Mas aí aparece o Mufasa de fora. Vem uns leões brancos que são do mal pq sim e matam todo mundo. o Scar e o Mufasa fogem, no caminho o Scar se apaixona por uma leoa lá, mas o Mufasa fura o olho dele (no caso a leoa que escolheu o Mufasa) aí o Scar fica bravo e vai dar com a língua nos dentes pros vilões mostrando onde tá todo mundo escondido.

No final o rei dos vilões lá que é só um leão branco maior vai matar o Mufasa mas o Scar passa na frente e é assim que ele ganha a cicatriz dele. Inclusive, antes ele não se chamava Scar. Passa a se chamar numa cena meio paia dele sendo julgado aí ele fala ""me chama de Scar então"")",2025,2025,,True,True
tt7888964,Nobody,2021,6.8,"É meio brega né. Tudo bem, tem ação de extrema qualidade. Inclusive cenas incríveis com lutas muito criativas. Simplesmente impecável nesse aspecto. Mas a história do filme mesmo é bem clichê.

Agora, o filme não deixa de entreter e cumprir o que promete. Vale a pena se for o seu tipo de filme.",2024,2024,,True,False
tt28696532,O Auto da Compadecida 2,2021,5.2,"Gravar o filme todo em estúdio prejudicou bastante o filme. Tiveram que usar muito CGI tbm.

A estética do filme mesmo não ficou ruim, eu gostei. Mas acho que não ficou com cara de Alto da Compadecida, se tivessem guardado para um outro filme original seria melhor.

A história em si ficou razoável. Esperava mais, mas tbm não é perda total.",2024,2024,,True,False
tt0449059,Little Miss Sunshine,2006,8.2,"Pensei que seria mais um daqueles filmes de viajem de sessão da tarde. Mas esse aqui tem um tempero diferente. Só vai, é um filme realmente muito bom.",2024,2024,,True,False
tt28150132,Omni Loop,2024,7.0,"Filme gringo com diretor Brasileiro. Resolvi dar uma chance e não me arrependi. É um filme bastante criativo com um final meio decepcionante, mas que entendi do porquê. E acredito que o filme valha a pena.",2024,2024,,True,False
tt2049403,Beetlejuice Beetlejuice,2024,7.0,Se você gostou do primeiro filme vai gostar desse aqui tbm. Extremamente Tim Burton com sempre.,2024,2024,,True,False
tt8864596,Transformers One,2024,7.9,"Finalmente um filme de Transformers sem humanos. E é um filme feito para os fãs da franquia, inclusive acho que merece ganhar continuação.",2024,2024,"['Transformers', 'Vi no Cinema']",True,True
tt6341832,Oxygen,2021,7.2,"Tem uma folha lá na UFBA que quando vc joga ela do alto ela cai girando e é muito legal toda vez que eu vejo jogo ela do quinto andar e olho ela cair. Aí certa vez estava jogando e o coordenador do meu curso viu e falou: uau que legal tem um filme com essa folha assista

Aí fui ver com um pé atrás pq a Netflix não tem um bom histórico com ficção cientifica. E pô o filme me surpreendeu. É bem bom, não posso falar quase nada pq se não é spoiler mas gostei aprovado",2025,2025,,True,False
tt5822536,Paddington in Peru,2024,5.8,"**Paddington in Peru (2024)** achei sem graça. Filme sem maiores surpresas, apenas uma aventura normal do Paddington.

Curiosamente o título desse filme no Brasil é ""Paddington - Uma Aventura na Floresta"". Provavelmente pq não teríamos maturidade para um filme chamado Paddington no Peru.",2025,2025,,True,True
tt8076344,Penguin Highway,2018,9.0,"**Penguin Highway (2018)** é muito mais do que eu tava esperando. É o primeiro longa-metragem do Studio Colorido e eles acertaram em cheio.

Fazia tempo que eu não via um filme assim, que traz uma sensação de estar vendo algo verdadeiramente novo. Achei que veria só um filme fofinho sobre pinguins e recebi uma das aventuras mais legais de acompanhar, inclusive de tentar resolver os mistérios junto com os personagens.

Seria um filme perfeito, se não fosse pela obsessão do protagonista por peitos. Isso não é algo que possa ser retirado do filme facilmente, pois tem sua importância no roteiro. Mas, mesmo assim, certas cenas passam um pouco do ponto e são um tanto quanto questionáveis, para não dizer estranhas e problemáticas. Mas é o Japão, né?",2024,2024,,False,False
tt5779228,The Garfield Movie,2024,6.4,**Garfield - Fora de Casa (2024)** é bom. Legalzinho gostei. Só não sei pq o título em português parece de filme do homem aranha e nem pq resolveram colocar nos créditos um monte de stock vídeos de gatos em vez de gravar vídeos próprios,2024,2024,,True,True
tt2005151,War Dogs,2016,8.0,"**Cães de Guerra (2016)** é um daqueles filmes baseados em fatos reais que a gente fica pensando não é possível que isso aconteceu mesmo, aí vai pesquisar e realmente aconteceu (a maior parte, pelo menos).

Quando eu dei o play eu tava esperando um filme de comédia besteirol, tanto pelo diretor ser o mesmo de **Se Beber, Não Case!**, mas principalmente pelos dois atores principais. Só que é um filme com uma crítica social fortíssima, um humor bem melhor, mas, ao mesmo tempo, em quantidade bem menor do que eu tava esperando pq o filme tem bastante drama tbm.

Enfim, gostei do filme.",2025,2025,,False,False
tt1119646,The Hangover,2009,7.7,"O primeiro filme da trilogia tem um grande mérito de definir uma formula bastante criativa. É um daqueles filmes que alguém tem uma boa ideia e em cima disso resolvem fazer um filme.

Curiosamente, acho que essa é a primeira trilogia de filmes que eu vejo que é surpreendente constante. Todos os 3 são quase igualmente bons.",2025,2025,,False,False
tt1411697,The Hangover Part II,2011,7.5,"É praticamente igual ao primeiro. Eles seguem a mesma estrutura, mas acaba que dá certo. Como os “eventos” que ocorrem quando eles tão bêbados são diferentes, ambos os filmes se mantém interessantes porque a gente fica tentando descobrir o que aconteceu junto com os personagens.",2025,2025,,False,False
tt1951261,The Hangover Part III,2013,7.3,"Esse é o mais diferente. Ele tem uma pegada mais de ação e tals.

Agora no quesito humor, na verdade não ri muito com nenhum dos filmes não. Não curto tanto esse estilo de humor mais gráfico, com muitos palavrões e etc...

Colocando em ordem, do melhor pro menos melhor acho que fica 1, 2, 3.",2025,2025,,False,False
tt29623480,The Wild Robot,2024,8.4,"Review rápida aqui pra avisar que **The Wild Robot (2024)** é bom, e muito bonito tbm. Espero que a DreamWorks entenda que esse é o caminho correto a se seguir.",2024,2024,,True,True
tt3792960,The Brand New Testament,2015,8.1,"Aviso: Esse filme é bem ofensivo pra quem acredita deus.

Deus existe e é um velho que mora em Bruxelas. Ele controla a terra pelo seu computador, mas quando a filha dele descobre ela mexe no computador e envia pra todo mundo da terra a data de quando vai morrer.

É um filme de comédia, mas, ao mesmo tempo, é um filme lotado de poesia e reflexões sobre a vida. Me surpreendeu positivamente. Às vezes ele dá uma exagerada nas loucuras, ponto negativo, mas dá pra relevar.",2025,2025,,False,False
tt15352542,The Day the Earth Blew Up: A Looney Tunes Movie,2024,7.6,"Quem fez esse filme fumou todas as drogas possíveis. Pegou todas as fitas dos desenhos antigos do Looney Tunes e fumou pq minha nossa.

O filme tem muitas piadas muito boas, o humor bem de desenho antigo mesmo. Ao mesmo tempo que faz uma história bem legal com ação e tbm um lado emocional que acrescenta bastante ao filme.

Uma pena que foi um fracasso nas bilheterias. Por muito muito muito pouco a gente nem mesmo veria esse filme pq a Warner resolveu cancelar um monte de projetos, mas felizmente a Ketchup Entertainment comprou os direitos desse aqui e agora a gente pode ver.",2025,2025,,True,True
tt18161082,Turn Me On,2024,6.2,"Uma pílula remove completamente todos os sentimentos. E todos tomam essa pilula regularmente, inclusive bebês. Até que nossa personagem para de tomar e de repente sente tédio, felicidade, tesão, tristeza, ciumes…

O final tem uma grande revelação que foi jogada de uma maneira muito anticlimática. O filme perdeu pontos por isso, mas foi legal acompanhar a jornada das pessoas experimentando sentimentos pela primeira vez, lidando com eles, etc.",2025,2025,,False,False
tt16366836,Venom: The Last Dance,2024,6.2,"Ah, não é ruim não...",2024,2024,,True,False
tt10954718,Dog Man,2025,6.1,"Um policial e seu cachorro sofrem um terrível acidente e os médicos resolvem grudar a cabeça do cachorro no corpo do policial para salvar os dois.

Isso seria um gore pesadíssimo extremamente perturbador, se não fosse apenas um filme de animação infantil.

**Dog Man (2025)** não se leva a sério e não é pra levar mesmo. Tem umas piadas boas e a história é bem simplesinha tbm, é realmente um filme infantil.

Se você gostou de **As Aventuras do Capitão Cueca: O Filme (2017)** vai com certeza gostar desse aqui.

Só vamos torcer pra nunca fazerem uma live action disso.",2025,2025,,True,True
tt0073629,The Rocky Horror Picture Show,1975,6.9,,2024,2024,,False,False
tt1262426,Wicked,2024,7.7,,,,,True,True
tt3794354,Sonic the Hedgehog,2020,,,,,,True,True
tt12412888,Sonic the Hedgehog 2,2022,,,,,,True,True
tt18259086,Sonic the Hedgehog 3,2024,8.6,"Que filme bom! O melhor dos filmes do Sonic até agora. Piadas boas e muita ação. Um super acerto!

Nunca duvidei!!!

Um fato engraçado é que quando o filme estava acabando eu olhei pro lado e minha prima de 15 anos estava em lagrimas e eu me poquei de rir no cinema. Pelo jeito esse filme consegue ser de drama também.",2025-01-18,2025-01-18,,True,True
tt0241527,Harry Potter and the Sorcerer's Stone,2001,,,,,['Harry Potter'],True,True
tt0295297,Harry Potter and the Chamber of Secrets,2002,,,,,['Harry Potter'],True,True
tt0304141,Harry Potter and the Prisoner of Azkaban,2004,,,,,['Harry Potter'],True,True
tt0330373,Harry Potter and the Goblet of Fire,2005,,,,,['Harry Potter'],True,False
tt0373889,Harry Potter and the Order of the Phoenix,2007,,,,,['Harry Potter'],True,False
tt0417741,Harry Potter and the Half-Blood Prince,2009,,,,,['Harry Potter'],True,False
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,,,,,['Harry Potter'],True,False
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,,,,,['Harry Potter'],True,False
tt3183660,Fantastic Beasts and Where to Find Them,2016,,,,,"['Harry Potter', 'Vi no Cinema']",True,True
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,,,,,"['Harry Potter', 'Vi no Cinema']",True,False
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022,,,,,['Harry Potter'],True,False
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,,,,,['Lord of the Rings'],True,False
tt0167261c,The Lord of the Rings: The Two Towers,2002,,,,,['Lord of the Rings'],True,False
tt0167260,The Lord of the Rings: The Return of the King,2003,,,,,['Lord of the Rings'],True,False
tt0903624,The Hobbit: An Unexpected Journey,2012,,,,,['Lord of the Rings'],True,False
tt1170358,The Hobbit: The Desolation of Smaug,2013,,,,,['Lord of the Rings'],True,False
tt2310332,The Hobbit: The Battle of the Five Armies,2014,,,,,['Lord of the Rings'],True,False
tt0076759,Star Wars: Episode IV - A New Hope,1977,,,,,['Star Wars'],True,False
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,,,,,['Star Wars'],True,False
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,,,,,['Star Wars'],True,False
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,,,,,['Star Wars'],True,False
tt0121765,Star Wars: Episode II - Attack of the Clones,2002,,,,,['Star Wars'],True,False
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,,,,,['Star Wars'],True,False
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,,,,,"['Star Wars', 'Vi no Cinema']",True,False
tt3748528,Rogue One: A Star Wars Story,2016,9.0,,,,"['Star Wars', 'Vi no Cinema']",True,False
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,,,,,"['Star Wars', 'Vi no Cinema']",True,False
tt3778644,Solo: A Star Wars Story,2018,,,,,['Star Wars'],True,False
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,,,,,"['Star Wars', 'Vi no Cinema']",True,False
tt1921043,O Palhaço,2011,5.5,"Será que o problema sou eu? Filme chato pra caramba. Tem seus momentos legais, mas não me conectei muito com esse filme não.",2025-07-25,2025-07-25,,True,False
tt13718120,"Gilda, Lúcia e o Bode",2020,6.2,"Esse filme me fez assistir uma série da Globo antes. Mas ainda bem que foi só o primeiro episódio, porque **Amor e Sorte (2020)** tem uma história diferente a cada episódio.

Mas bem, acabou que o episódio da série é melhor que o filme. Mas o filme também é divertido e é bom ver as personagens novamente.",2025,2025,,True,False
tt14205554,KPop Demon Hunters,2025,8.0,"Véi que filme bom. Pegaram uma ideia doida, fizeram e deu certo.",2025,2025,,True,True
tt4900148,Elio,2025,5.0,"*Elio (2025)* tem uma premissa super sem graça, mas o filme não chega a ser ruim. É um filme bem infantil, na verdade. Me deu a sensação de estar vendo aquelas animações de baixo orçamento só que com a qualidade de animação Pixar.

Alias, falando em animação, tudo que não se mexe é absurdamente lindo e detalhado. Mas aí vem os personagens com aquela cara deformada que todo filme recente da Pixar tem que eu não aguento mais.",2025-09-02,2025-09-02,,True,True
tt30017619,The Bad Guys 2,2025,7.5,"É a DreamWorks mostrando como se faz filme: ação, mistério, comédia ~~e furry~~.

Uma coisa que eu gosto dessa franquia é que ela sempre surpreende com a história, o filme vai para onde eu não estava imaginando e isso torna a experiência muito mais legal.",2025-09-02,2025-09-02,,True,True
tt30253473,Materialists,2025,7.6,"Dakota Johnson (**Madame Teia (2024)**) protagoniza uma comédia romântica onde precisa decidir entre o Pedro Pascal (**Wonder Woman 1984 (2020)**) e o Chris Evans (**Lightyear (2022)**). Com quem ela ficou? Você vai ter que assistir para saber, mas já adianto que infelizmente o final não é “os dois homens ficam juntos e ela fica sozinha para aprender”.

Mas bem, a verdade é que não é um filme de comédia e muito menos um filme com romance, é tipo um anti romance então por favor jamais assista com sua namorada a menos que vc queira que ela termine com você. Eu gostei do filme justamente porque não estava esperando uma comédia romântica normal, visto que é um filme da A24 e a mesma diretora de **Vidas Passadas (2023)**.

A sensação que ficou após assistir o filme é: homens e mulheres são seres horríveis, que tristeza esse mundo moderno viramos apenas números. Enfim, como diria Pabllo Vittar, são amores…",2025-09-02,2025-09-02,,False,False
tt31036941,Jurassic World: Rebirth,2025,4.0,"CGI ruim. Nenhum personagem importante morreu (ou seja, todas as mortes foram de figurantes e não tiveram nenhum peso). Roteiro fraco, forçado e clichê. Um monte de Product placement durante o filme. Nerfaram o T-Rex. E em vez de aproveitar os avanços da ciência sobre como são os dinossauros, ele resolve ir para um caminho de dinossauros menos realistas ainda, sem falar nos dinossauros mutantes. Eu não tô pedindo dinossauro com penas, mas pô pelo menos aproveita o filme para ensinar algo.

Uma pena, porque para um filme chamado renascimento esse aqui é só é mais do mesmo, só que piorado. Eu gostaria de comparar esse filme com o anterior, **Jurassic World Dominion (2022)**, mas a verdade é que eu nem ao menos lembro do anterior direito. Aconteceu alguma coisa com o personagem do Chris Pratt? Pra você ver como ele é memorável e o estado que está essa franquia.",2025-09-03,2025-09-03,['Jurassic Park'],True,False
tt18069420,Smurfs,2025,2.5,"Muito ruim. Historia sem graça, não consegui me apegar aos personagens (que são muitos) e tem poucas piadas boas. A dublagem de Rihanna não convence, e as músicas mais atrapalham do que ajudam sendo apenas interrupções no filme. E por algum motivo ficam tendo cenas live action sem que tenha nenhum personagem humano então só fica estranho mesmo.

Aliás, a internet matou o Smurf influencer mesmo né. Tava no trailer e foi simplesmente deletado da existência.",2025-09-03,2025-09-03,,True,True
tt3402138,The Naked Gun,2025,7.0,"**Corra que a Polícia Vem Aí! (2025)** mantém a qualidade da trilogia original sem decepcionar. O que faz os primeiros filmes serem bons continua aqui, com suas situações absurdas e uma sequência ininterrupta de piadas. Mas, ao mesmo tempo, carece de uma inovação maior na trama, que também segue a mesma estrutura dos filmes originais.

O Liam Neeson assume bem o protagonismo, usando sua seriedade para potencializar o humor. Esse filme eu senti falta de assistir no cinema e acredito que vale a pena o ingresso, até pela experiência coletiva de rir junto no cinema.",2025-09-12,2025-09-12,,False,False
tt0266697,Kill Bill: Vol. 1,2003,9.4,"**Kill Bill: Vol. 1 (2003)** e **Kill Bill: Vol. 2 (2004)** são, na verdade, um único filme dividido em duas partes. Por isso, para não repetir, deixei minha review completa na Parte 2.",2025-09-14,2025-09-14,,False,False
